«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:5]'␣'[S:1]'␣'[S:0]'␣'[S:1]'␣'[S:5]'␣'[R:2]'␣'[S:1]'␣'[R:2]'␣'[S:4]'␣'[S:4]'␣'[S:4]'␣'[S:0]'␣'[S:4]'␣'[S:5]'␣'[R:3]'␣'[R:2]'␣'[R:3]'␣'[S:1]'␣'[S:5]'␣'[S:5]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:2]'»,false,0,0,0,28
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:4]'␣'[S:5]'␣'[R:3]'␣'[R:3]'␣'[S:4]'»,false,0,0,0,9
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:0]'␣'[R:3]'␣'[R:2]'␣'[S:5]'␣'[S:4]'␣'[R:2]'␣'[S:5]'␣'[S:0]'␣'[S:0]'␣'[S:1]'␣'[R:2]'␣'[R:3]'␣'[S:0]'␣'[R:2]'␣'[S:0]'»,false,0,0,0,19
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:0]'␣'[R:3]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[S:1]'␣'[R:2]'␣'[S:4]'␣'[S:5]'␣'[R:3]'␣'[S:0]'␣'[R:3]'␣'[S:5]'␣'[S:0]'␣'[S:4]'␣'[S:5]'␣'[S:0]'␣'[S:0]'␣'[S:5]'␣'[S:0]'␣'[S:5]'␣'[S:1]'␣'[S:1]'␣'[S:1]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[S:5]'␣'[S:0]'␣'[S:5]'␣'[S:4]'␣'[R:2]'␣'[S:5]'␣'[S:5]'␣'[S:5]'␣'[S:1]'␣'[S:4]'␣'[S:4]'␣'[S:0]'␣'[R:3]'␣'[R:3]'␣'[S:0]'␣'[S:5]'␣'[R:2]'␣'[S:5]'␣'[R:3]'␣'[S:4]'␣'[R:2]'␣'[R:2]'␣'[R:2]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[R:2]'␣'[S:0]'␣'[S:0]'␣'[R:2]'␣'[S:0]'␣'[S:0]'␣'[R:3]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[S:5]'␣'[S:5]'␣'[S:0]'␣'[S:4]'␣'[R:3]'␣'[S:0]'␣'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:0]'␣'[S:1]'␣'[S:5]'»,false,0,0,0,84
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[S:5]'␣'[R:2]'␣'[R:3]'␣'[S:0]'␣'[S:4]'␣'[S:0]'␣'[R:3]'␣'[S:1]'␣'[R:2]'␣'[S:1]'␣'[S:0]'␣'[S:1]'␣'[S:0]'␣'[S:1]'␣'[S:1]'␣'[S:1]'␣'[R:3]'␣'[S:0]'␣'[S:0]'␣'[S:0]'␣'[R:3]'»,false,0,0,0,27
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[R:2]'»,false,0,0,0,5
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:4]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[S:4]'␣'[S:1]'␣'[R:2]'␣'[R:2]'␣'[R:2]'␣'[S:4]'␣'[S:4]'␣'[S:0]'␣'[S:4]'␣'[S:5]'␣'[S:1]'␣'[S:0]'␣'[S:1]'␣'[S:4]'␣'[S:5]'␣'[S:0]'␣'[S:0]'␣'[S:0]'␣'[S:0]'␣'[R:3]'␣'[R:3]'␣'[S:1]'␣'[R:2]'␣'[R:2]'␣'[R:3]'␣'[R:3]'␣'[S:4]'␣'[S:5]'␣'[S:5]'␣'[R:3]'␣'[S:0]'␣'[R:3]'␣'[R:3]'␣'[S:5]'␣'[S:1]'␣'[S:0]'␣'[S:4]'»,false,0,0,0,45
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:1]'␣'[S:4]'␣'[S:1]'␣'[S:5]'␣'[S:5]'␣'[S:1]'␣'[S:0]'␣'[S:4]'»,false,0,0,0,12
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:1]'␣'[R:2]'␣'[R:2]'␣'[R:2]'␣'[S:5]'␣'[S:1]'␣'[S:0]'␣'[S:5]'␣'[R:3]'␣'[R:3]'␣'[S:0]'»,false,0,0,0,15
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:3]'␣'[R:3]'␣'[S:1]'␣'[S:1]'␣'[S:0]'␣'[S:0]'␣'[S:0]'␣'[R:2]'␣'[R:2]'␣'[S:0]'␣'[S:5]'␣'[S:1]'␣'[S:0]'␣'[S:5]'␣'[R:2]'␣'[S:0]'␣'[S:5]'␣'[R:3]'␣'[S:5]'␣'[S:4]'␣'[S:0]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[S:1]'␣'[S:0]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[R:3]'␣'[R:2]'␣'[S:1]'␣'[R:3]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[S:0]'␣'[S:0]'␣'[R:2]'␣'[S:1]'␣'[R:2]'␣'[S:5]'␣'[S:4]'␣'[S:1]'␣'[S:1]'␣'[S:0]'␣'[R:2]'␣'[S:1]'␣'[R:2]'␣'[S:0]'␣'[S:5]'␣'[S:0]'␣'[S:0]'␣'[R:2]'␣'[R:3]'␣'[S:1]'␣'[R:3]'␣'[S:0]'␣'[R:3]'␣'[S:0]'␣'[R:3]'␣'[S:0]'␣'[S:1]'␣'[S:5]'␣'[S:0]'␣'[S:0]'␣'[S:5]'␣'[S:1]'␣'[S:1]'␣'[S:0]'␣'[S:0]'␣'[S:5]'␣'[R:3]'␣'[S:4]'␣'[S:0]'␣'[R:3]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[S:1]'␣'[S:0]'␣'[S:0]'␣'[S:4]'␣'[R:3]'␣'[R:2]'␣'[R:2]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:2]'»,false,0,0,0,94
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:0]'»,false,0,0,0,5
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[S:4]'␣'[S:0]'␣'[R:3]'␣'[R:3]'␣'[R:2]'␣'[S:0]'␣'[S:0]'␣'[R:3]'␣'[S:0]'␣'[S:0]'␣'[R:3]'␣'[R:2]'␣'[S:0]'␣'[R:2]'␣'[S:1]'␣'[R:2]'␣'[R:2]'␣'[S:5]'␣'[S:1]'␣'[S:5]'␣'[R:2]'␣'[S:5]'»,false,0,0,0,27
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[S:1]'␣'[S:5]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[S:0]'␣'[S:0]'␣'[S:0]'␣'[S:1]'␣'[R:2]'␣'[S:1]'␣'[S:5]'␣'[S:4]'␣'[S:5]'␣'[S:0]'␣'[S:1]'␣'[S:5]'␣'[R:3]'␣'[R:3]'␣'[S:4]'␣'[R:2]'␣'[S:1]'␣'[S:5]'␣'[R:3]'␣'[S:5]'␣'[S:4]'␣'[S:5]'␣'[S:0]'␣'[R:3]'␣'[S:5]'»,false,0,0,0,39
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[S:5]'␣'[S:5]'␣'[S:5]'␣'[S:4]'␣'[S:4]'␣'[S:5]'␣'[S:5]'␣'[S:1]'␣'[S:0]'␣'[S:1]'␣'[S:1]'␣'[R:3]'␣'[S:1]'␣'[R:3]'»,false,0,0,0,19
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:1]'␣'[S:1]'␣'[S:1]'␣'[R:3]'␣'[R:2]'␣'[R:3]'␣'[S:0]'␣'[S:5]'␣'[R:3]'␣'[S:1]'␣'[S:5]'␣'[S:1]'␣'[S:1]'␣'[S:0]'␣'[S:0]'␣'[S:5]'␣'[S:1]'␣'[R:3]'␣'[R:2]'␣'[R:2]'␣'[S:1]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[S:5]'␣'[R:2]'␣'[R:2]'␣'[R:3]'␣'[S:0]'␣'[S:1]'␣'[S:5]'␣'[S:1]'␣'[R:3]'␣'[R:3]'␣'[R:3]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[S:0]'␣'[S:0]'␣'[R:2]'␣'[R:3]'␣'[S:1]'␣'[S:4]'␣'[S:0]'␣'[S:4]'␣'[S:4]'␣'[R:3]'␣'[S:5]'␣'[R:2]'␣'[S:1]'␣'[R:3]'␣'[R:2]'␣'[R:2]'»,false,0,0,0,58
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:4]'␣'[R:3]'␣'[S:0]'␣'[S:1]'␣'[S:1]'␣'[R:3]'␣'[R:3]'␣'[S:1]'␣'[S:1]'␣'[S:4]'␣'[S:0]'␣'[R:2]'␣'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:0]'»,false,0,0,0,20
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:3]'␣'[R:3]'␣'[S:0]'␣'[R:2]'␣'[R:2]'␣'[R:2]'␣'[S:1]'␣'[R:2]'␣'[S:1]'␣'[R:3]'␣'[S:5]'␣'[S:1]'␣'[R:2]'␣'[S:5]'␣'[S:0]'␣'[S:5]'␣'[S:0]'␣'[R:2]'␣'[R:3]'␣'[R:2]'␣'[S:5]'␣'[S:1]'␣'[R:2]'␣'[S:0]'␣'[S:5]'␣'[R:2]'␣'[S:1]'␣'[S:5]'␣'[S:0]'␣'[S:5]'␣'[R:3]'␣'[S:4]'␣'[S:0]'␣'[R:2]'␣'[S:1]'␣'[S:1]'␣'[R:2]'␣'[S:5]'␣'[S:4]'»,false,0,0,0,43
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:1]'␣'[S:0]'␣'[S:5]'␣'[S:4]'␣'[S:4]'␣'[S:5]'␣'[R:2]'␣'[S:4]'␣'[S:5]'␣'[R:3]'␣'[S:0]'␣'[S:1]'␣'[S:0]'␣'[S:0]'␣'[S:1]'␣'[S:4]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[S:5]'␣'[R:2]'␣'[S:0]'␣'[S:4]'␣'[S:1]'␣'[R:2]'»,false,0,0,0,31
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[S:5]'␣'[S:0]'␣'[S:5]'␣'[S:0]'»,false,0,0,0,9
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[S:5]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[S:0]'»,false,0,0,0,12
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:2]'␣'[S:4]'␣'[S:0]'␣'[R:3]'␣'[R:2]'␣'[R:2]'␣'[R:2]'␣'[S:5]'»,false,0,0,0,12
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:3]'␣'[S:1]'␣'[S:5]'␣'[S:4]'␣'[R:2]'␣'[R:3]'␣'[S:5]'␣'[S:1]'␣'[S:4]'␣'[S:5]'␣'[R:3]'␣'[S:5]'␣'[S:1]'␣'[S:4]'␣'[S:0]'␣'[R:3]'␣'[S:4]'␣'[S:0]'␣'[S:5]'␣'[R:3]'␣'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:1]'»,false,0,0,0,31
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:4]'␣'[S:4]'␣'[R:2]'␣'[R:3]'␣'[S:4]'␣'[S:1]'␣'[S:5]'␣'[S:0]'␣'[S:0]'␣'[R:3]'␣'[S:1]'␣'[S:0]'␣'[S:5]'␣'[S:4]'»,false,0,0,0,18
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:1]'␣'[S:1]'␣'[S:0]'␣'[S:4]'␣'[S:4]'␣'[R:3]'␣'[S:1]'␣'[S:4]'␣'[S:0]'␣'[S:1]'␣'[S:0]'␣'[S:5]'␣'[S:1]'␣'[S:5]'␣'[S:4]'␣'[S:4]'␣'[R:3]'␣'[S:0]'␣'[S:0]'␣'[S:0]'␣'[S:4]'␣'[S:4]'␣'[S:4]'␣'[R:2]'␣'[S:5]'␣'[S:1]'␣'[R:3]'␣'[R:2]'␣'[S:1]'␣'[S:4]'␣'[R:3]'␣'[S:0]'␣'[S:1]'␣'[S:1]'␣'[S:0]'␣'[S:0]'␣'[S:0]'␣'[S:1]'␣'[S:4]'␣'[S:0]'␣'[R:2]'␣'[R:2]'␣'[S:5]'␣'[S:5]'␣'[R:2]'␣'[R:2]'␣'[S:5]'»,false,0,0,0,51
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:5]'␣'[R:2]'␣'[S:0]'␣'[R:2]'␣'[S:1]'␣'[R:2]'␣'[S:1]'␣'[S:4]'␣'[S:5]'␣'[S:5]'␣'[S:1]'␣'[S:1]'␣'[R:3]'␣'[S:5]'␣'[S:4]'␣'[S:0]'␣'[S:4]'␣'[R:3]'␣'[S:1]'␣'[R:3]'␣'[S:4]'␣'[S:4]'␣'[S:5]'␣'[S:5]'␣'[S:5]'␣'[S:5]'␣'[S:0]'␣'[S:1]'␣'[S:0]'␣'[R:3]'»,false,0,0,0,34
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[S:5]'␣'[R:3]'␣'[R:3]'␣'[S:4]'␣'[R:3]'␣'[R:3]'␣'[S:4]'␣'[S:0]'␣'[R:3]'␣'[S:4]'␣'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[S:0]'␣'[S:5]'␣'[S:1]'␣'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:5]'␣'[R:2]'␣'[R:3]'␣'[S:5]'␣'[R:2]'␣'[R:2]'␣'[R:3]'␣'[R:2]'»,false,0,0,0,34
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:1]'␣'[R:3]'␣'[R:3]'␣'[S:1]'␣'[R:2]'»,false,0,0,0,9
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:4]'␣'[S:4]'␣'[R:3]'␣'[S:1]'␣'[S:1]'␣'[S:1]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[S:1]'␣'[R:3]'␣'[S:1]'␣'[S:5]'»,false,0,0,0,17
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:5]'␣'[R:2]'␣'[S:0]'␣'[S:4]'␣'[R:2]'␣'[S:0]'␣'[S:0]'␣'[R:3]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[S:5]'␣'[S:1]'␣'[S:5]'»,false,0,0,0,21
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:2]'»,false,0,0,0,5
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:3]'␣'[S:5]'␣'[S:1]'␣'[S:1]'␣'[R:3]'␣'[S:1]'␣'[S:1]'␣'[S:5]'␣'[S:4]'␣'[S:5]'␣'[S:5]'␣'[S:0]'␣'[S:5]'␣'[S:0]'␣'[S:4]'␣'[S:4]'␣'[S:5]'␣'[S:0]'␣'[S:5]'␣'[S:0]'␣'[S:4]'␣'[S:5]'␣'[S:4]'␣'[S:1]'␣'[S:0]'␣'[R:3]'␣'[S:1]'␣'[R:3]'␣'[R:2]'␣'[S:1]'␣'[R:2]'␣'[S:4]'␣'[S:1]'␣'[R:2]'␣'[R:3]'␣'[S:0]'␣'[S:5]'␣'[S:4]'␣'[R:2]'␣'[S:4]'»,false,0,0,0,44
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[R:3]'␣'[S:5]'␣'[S:0]'␣'[R:3]'»,false,0,0,0,9
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[R:3]'␣'[S:1]'»,false,0,0,0,7
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:5]'␣'[R:2]'␣'[R:2]'␣'[S:0]'␣'[R:3]'␣'[S:0]'␣'[S:1]'␣'[R:2]'␣'[R:3]'␣'[R:2]'␣'[S:1]'␣'[S:5]'␣'[S:0]'␣'[R:2]'␣'[S:5]'␣'[S:5]'␣'[S:0]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[S:4]'␣'[R:2]'»,false,0,0,0,27
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:3]'␣'[S:4]'␣'[S:4]'␣'[S:0]'␣'[S:5]'␣'[S:1]'␣'[S:1]'␣'[S:4]'␣'[S:0]'␣'[S:0]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[S:0]'␣'[S:0]'␣'[R:2]'␣'[S:5]'␣'[S:1]'␣'[R:3]'␣'[S:4]'␣'[S:5]'␣'[R:3]'␣'[S:1]'␣'[S:4]'␣'[S:5]'␣'[R:2]'␣'[R:3]'␣'[R:2]'␣'[R:2]'␣'[S:4]'␣'[S:0]'␣'[S:0]'␣'[S:0]'␣'[R:3]'␣'[S:1]'␣'[S:4]'␣'[R:2]'␣'[R:2]'␣'[S:1]'␣'[S:1]'␣'[S:1]'␣'[S:0]'␣'[R:2]'␣'[R:3]'␣'[R:2]'␣'[S:0]'␣'[S:0]'␣'[R:2]'␣'[S:5]'␣'[R:3]'␣'[S:0]'␣'[S:5]'»,false,0,0,0,55
«'[S:0]'␣'[R:2]'␣'[S:4]'␣'[R:2]'␣'[S:4]'␣'[S:4]'␣'[R:2]'␣'[S:0]'␣'[S:1]'»,false,0,0,0,9
